,negative_sum,positive_sum,total_sum,sentiment_score,average_score,lda_0,lda_1,lda_2,lda_3,lda_4,lda_5,lda_6,follow>10k,male,in_area,registration<2015,time_interval
2020-06-09,5,3,8,2.9800730124115944,0.3725091265514493,0.0,0.125,0.375,0.125,0.0,0.125,0.25,0.125,0.5,0.5,0.5,1
2020-06-10,4,3,7,3.16045493632555,0.45149356233222143,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.8571428571428571,0.42857142857142855,0.7142857142857143,1
2020-06-11,2,3,5,2.7499450286850333,0.5499890057370067,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.4,0.4,0.4,1
2020-06-12,5,5,10,5.140946390107274,0.5140946390107274,0.0,0.0,0.2,0.1,0.0,0.0,0.6,0.1,0.6,0.5,0.3,2
2020-06-13,2,6,8,4.5657473197206855,0.5707184149650857,0.0,0.0,0.125,0.125,0.0,0.0,0.625,0.0,0.625,0.5,0.5,1
2020-06-14,2,11,13,9.16177786141634,0.7047521431858723,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.6153846153846154,0.38461538461538464,0.8461538461538461,0.15384615384615385,0.15384615384615385,1
2020-06-15,2,7,9,5.858765631914139,0.650973959101571,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444444,0.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,1
2020-06-16,4,6,10,5.25750798266381,0.525750798266381,0.1,0.1,0.2,0.1,0.0,0.0,0.5,0.0,0.9,0.4,0.4,1
2020-06-17,12,9,21,8.417663437314332,0.4008411160625872,0.0,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.0,0.09523809523809523,0.38095238095238093,0.047619047619047616,0.7619047619047619,0.3333333333333333,0.38095238095238093,1
2020-06-18,9,4,13,4.031106445007026,0.31008511115438664,0.0,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.0,0.6923076923076923,0.38461538461538464,0.5384615384615384,1
2020-06-19,5,7,12,5.883930373005569,0.4903275310837974,0.0,0.0,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.5,0.25,0.25,1
2020-06-20,13,7,20,8.464889863040298,0.4232444931520149,0.1,0.0,0.1,0.1,0.05,0.3,0.3,0.05,0.7,0.45,0.45,1
2020-06-21,11,8,19,7.068414804525673,0.3720218318171407,0.0,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.10526315789473684,0.2631578947368421,0.10526315789473684,0.10526315789473684,0.7894736842105263,0.5263157894736842,0.47368421052631576,1
