,negative_sum,positive_sum,total_sum,sentiment_score,average_score
2020-05-23,1,3,4,3.034322589635849,0.7585806474089622
2020-05-24,1,3,4,2.7667492777109146,0.6916873194277287
2020-05-25,1,3,4,2.1978641860187054,0.5494660465046763
2020-05-26,2,2,4,1.6647609928622842,0.41619024821557105
2020-05-27,0,4,4,3.25921630859375,0.8148040771484375
2020-05-28,4,5,9,4.718785099685192,0.524309455520577
2020-05-29,3,4,7,3.1499881222844124,0.4499983031834875
2020-05-30,1,1,2,0.9384998232126236,0.4692499116063118
2020-05-31,0,0,0,0.0,0.5
2020-06-01,3,0,3,0.40269460529088974,0.13423153509696326
2020-06-02,1,0,1,0.15368568897247314,0.15368568897247314
2020-06-03,2,1,3,0.9605554938316345,0.32018516461054486
2020-06-04,2,0,2,0.5259744226932526,0.2629872113466263
2020-06-05,1,3,4,2.37379645742476,0.59344911435619
2020-06-06,1,0,1,0.017634199932217598,0.017634199932217598
2020-06-07,1,3,4,2.5505737885832787,0.6376434471458197
2020-06-08,0,5,5,4.611668646335602,0.9223337292671203
2020-06-09,3,3,6,2.8109910283237696,0.46849850472062826
2020-06-10,1,2,3,1.6087893918156624,0.5362631306052208
2020-06-11,4,4,8,3.5082145831547678,0.43852682289434597
2020-06-12,3,1,4,1.5038449652493,0.375961241312325
2020-06-13,1,0,1,0.05593877658247948,0.05593877658247948
2020-06-14,0,1,1,0.7131230235099792,0.7131230235099792
2020-06-15,2,2,4,1.3150278478860855,0.3287569619715214
2020-06-16,3,5,8,5.08318649744615,0.6353983121807687
2020-06-17,2,4,6,3.3870719838887453,0.5645119973147908
2020-06-18,0,1,1,0.957410991191864,0.957410991191864
2020-06-19,3,0,3,0.4499545320868492,0.14998484402894974
2020-06-20,5,4,9,4.918449692428112,0.5464944102697902
2020-06-21,2,1,3,0.8504427904263139,0.2834809301421046
2020-06-22,7,3,10,3.4511037678457797,0.34511037678457795
2020-06-23,8,7,15,6.651775925420225,0.44345172836134833
2020-06-24,6,6,12,6.254165282472968,0.5211804402060807
2020-06-25,0,2,2,1.4497848749160767,0.7248924374580383
2020-06-26,0,0,0,0.0,0.5
2020-06-27,0,0,0,0.0,0.5
2020-06-28,1,0,1,0.46204617619514465,0.46204617619514465
2020-06-29,1,0,1,0.2793004512786865,0.2793004512786865
2020-06-30,0,1,1,0.6532672643661499,0.6532672643661499
2020-07-01,0,0,0,0.0,0.5
2020-07-02,1,0,1,0.47229912877082825,0.47229912877082825
2020-07-03,0,0,0,0.0,0.5
2020-07-04,0,0,0,0.0,0.5
2020-07-05,0,0,0,0.0,0.5
2020-07-06,0,3,3,2.201004207134247,0.7336680690447489
2020-07-07,1,2,3,1.824265480041504,0.608088493347168
2020-07-08,0,3,3,2.309237480163574,0.7697458267211914
2020-07-09,1,1,2,0.6162697076797485,0.30813485383987427
2020-07-10,2,1,3,0.842090293765068,0.280696764588356
2020-07-11,0,2,2,1.4533852338790894,0.7266926169395447
2020-07-12,0,1,1,0.8328948020935059,0.8328948020935059
2020-07-13,4,7,11,6.34684519842267,0.5769859271293337
2020-07-14,58,24,82,25.538020784966648,0.3114392778654469
2020-07-15,5,18,23,16.133384577929974,0.7014515033882597
2020-07-16,3,6,9,5.319092112593353,0.5910102347325947
2020-07-17,1,4,5,3.4888369739055634,0.6977673947811127
2020-07-18,6,12,18,10.840386368334293,0.602243687129683
2020-07-19,3,11,14,9.478900209069252,0.6770643006478038
2020-07-20,6,6,12,5.6256029438227415,0.4688002453185618
2020-07-21,2,3,5,2.546766370534897,0.5093532741069794
2020-07-22,0,4,4,3.524973511695862,0.8812433779239655
2020-07-23,5,2,7,2.222119820304215,0.31744568861488787
2020-07-24,3,4,7,3.854202400892973,0.5506003429847104
2020-07-25,4,2,6,1.8203235091641545,0.30338725152735907
2020-07-26,6,4,10,3.259700585156679,0.3259700585156679
2020-07-27,9,3,12,2.751962215639651,0.22933018463663757
2020-07-28,13,5,18,6.1426360961049795,0.3412575608947211
2020-07-29,12,9,21,8.292219173163176,0.3948675796744369
2020-07-30,5,4,9,2.902157049626112,0.32246189440290135
2020-07-31,9,2,11,2.277015027590096,0.2070013661445542
2020-08-01,10,3,13,3.345497143920511,0.2573459341477316
2020-08-02,3,6,9,5.395781008526683,0.5995312231696315
2020-08-03,5,8,13,6.139285892713815,0.47225276097798574
2020-08-04,4,0,4,0.50374242849648,0.12593560712412
2020-08-05,3,4,7,3.6883664820343256,0.526909497433475
2020-08-06,0,1,1,0.9785224795341492,0.9785224795341492
2020-08-07,5,2,7,2.373291085474193,0.3390415836391704
2020-08-08,5,1,6,1.3295360896736383,0.22158934827893972
2020-08-09,0,6,6,4.049759328365326,0.6749598880608877
2020-08-10,7,6,13,5.992665990721434,0.4609743069785719
2020-08-11,2,7,9,6.418859153985977,0.7132065726651086
2020-08-12,9,5,14,5.377187671139836,0.38408483365284546
2020-08-13,3,3,6,2.7724790275096893,0.46207983791828156
2020-08-14,3,0,3,0.3584540216252208,0.1194846738750736
2020-08-15,3,4,7,3.2738666320219636,0.4676952331459948
2020-08-16,4,2,6,2.0460500679910183,0.3410083446651697
2020-08-17,10,5,15,4.904755209572613,0.32698368063817423
2020-08-18,8,3,11,3.9348372304812074,0.3577124754982916
2020-08-19,5,6,11,4.810905121732503,0.4373550110665912
2020-08-20,5,8,13,7.016025149263442,0.539694242251034
2020-08-21,7,2,9,2.3233927693217993,0.25815475214686656
2020-08-22,17,6,23,6.427271259948611,0.27944657651950483
2020-08-23,6,7,13,6.0058817602694035,0.461990904636108
2020-08-24,7,4,11,4.040412180125713,0.3673101981932467
2020-08-25,5,5,10,4.849329322576523,0.48493293225765227
2020-08-26,10,4,14,4.126522463746369,0.29475160455331206
2020-08-27,5,3,8,3.4355114586651325,0.42943893233314157
2020-08-28,5,4,9,3.540659612044692,0.39340662356052136
2020-08-29,11,2,13,4.111450811382383,0.31626544702941406
2020-08-30,3,3,6,2.7157321851700544,0.45262203086167574
2020-08-31,3,0,3,0.37460944056510925,0.12486981352170308
2020-09-01,1,5,6,4.106399811804295,0.6843999686340491
2020-09-02,2,1,3,1.1921889754012227,0.3973963251337409
2020-09-03,3,1,4,1.1080375635065138,0.27700939087662846
2020-09-04,3,0,3,0.3450354766100645,0.11501182553668816
2020-09-05,7,2,9,3.2533717090263963,0.3614857454473774
2020-09-06,2,1,3,1.2894457057118416,0.42981523523728055
2020-09-07,3,1,4,1.3984864708036184,0.3496216177009046
2020-09-08,2,5,7,4.184941164217889,0.5978487377454128
2020-09-09,5,6,11,5.7323242095299065,0.521120382684537
2020-09-10,0,8,8,6.7711886167526245,0.8463985770940781
2020-09-11,1,5,6,4.193872220814228,0.698978703469038
2020-09-12,0,5,5,4.00761216878891,0.801522433757782
2020-09-13,0,3,3,2.7761359214782715,0.9253786404927572
2020-09-14,3,1,4,1.9153251945972443,0.47883129864931107
2020-09-15,2,3,5,2.7311428859829903,0.546228577196598
2020-09-16,0,3,3,2.3862509727478027,0.7954169909159342
2020-09-17,3,0,3,0.892674446105957,0.29755814870198566
2020-09-18,5,6,11,4.801809184253216,0.43652810765938327
2020-09-19,2,8,10,6.733783155679703,0.6733783155679702
2020-09-20,4,4,8,4.754808694589883,0.5943510868237354
2020-09-21,2,2,4,1.8405182771384716,0.4601295692846179
2020-09-22,2,3,5,2.3279458470642567,0.46558916941285133
2020-09-23,4,6,10,5.525155942887068,0.5525155942887068
2020-09-24,5,3,8,3.030099732801318,0.37876246660016477
2020-09-25,6,3,9,3.2972995778545737,0.3663666197616193
2020-09-26,3,2,5,2.408493384718895,0.481698676943779
2020-09-27,5,3,8,2.7061327286064625,0.3382665910758078
2020-09-28,4,2,6,2.077565100044012,0.34626085000733536
2020-09-29,1,4,5,3.048590138554573,0.6097180277109147
2020-09-30,0,2,2,1.4737073183059692,0.7368536591529846
2020-10-01,2,2,4,2.3421247974038124,0.5855311993509531
2020-10-02,2,0,2,0.11874187737703323,0.05937093868851662
2020-10-03,2,1,3,1.0726655386388302,0.35755517954627675
2020-10-04,5,2,7,2.6863211281597614,0.3837601611656802
2020-10-05,1,4,5,2.718077413737774,0.5436154827475548
2020-10-06,1,10,11,8.77972275018692,0.7981566136533563
2020-10-07,4,3,7,2.684538746252656,0.38350553517895086
2020-10-08,3,4,7,3.3543159626424313,0.47918799466320444
2020-10-09,10,5,15,6.181002573110163,0.4120668382073442
2020-10-10,5,15,20,11.830235503613949,0.5915117751806974
2020-10-11,1,6,7,4.99517690949142,0.7135967013559171
2020-10-12,2,10,12,8.575657680630684,0.714638140052557
2020-10-13,1,5,6,4.537119209766388,0.7561865349610647
2020-10-14,1,5,6,4.141117844730616,0.6901863074551026
2020-10-15,6,6,12,6.243052065372467,0.5202543387810389
2020-10-16,14,5,19,9.17440989986062,0.4828636789400327
2020-10-17,3,8,11,6.325168086215854,0.5750152805650776
2020-10-18,3,11,14,9.08240495622158,0.6487432111586843
2020-10-19,4,12,16,10.3654008731246,0.6478375545702875
2020-10-20,10,20,30,16.169402215629816,0.5389800738543272
2020-10-21,44,93,137,79.09739802684635,0.5773532702689514
2020-10-22,5,5,10,5.37018589861691,0.537018589861691
2020-10-23,5,11,16,8.822229890152812,0.5513893681345508
2020-10-24,4,7,11,6.295760318636894,0.5723418471488085
2020-10-25,3,5,8,5.478271486237645,0.6847839357797056
2020-10-26,5,3,8,2.6323449974879622,0.3290431246859953
2020-10-27,2,6,8,5.469300493597984,0.683662561699748
2020-10-28,2,5,7,5.25637874007225,0.7509112485817501
2020-10-29,1,7,8,6.50939467549324,0.813674334436655
2020-10-30,5,8,13,7.827984619885683,0.6021526630681294
2020-10-31,3,4,7,3.5216169375926256,0.5030881339418036
2020-11-01,1,2,3,1.9218182265758514,0.6406060755252838
2020-11-02,1,3,4,2.6632461212575436,0.6658115303143859
2020-11-03,3,3,6,2.81422993959859,0.4690383232664317
2020-11-04,1,1,2,1.4443539083003998,0.7221769541501999
2020-11-05,1,2,3,1.8926378227770329,0.6308792742590109
2020-11-06,1,2,3,1.5264934748411179,0.5088311582803726
2020-11-07,4,4,8,3.7460864670574665,0.4682608083821833
2020-11-08,0,4,4,3.3353583216667175,0.8338395804166794
2020-11-09,4,4,8,4.154113203287125,0.5192641504108906
2020-11-10,3,9,12,8.583952066488564,0.715329338874047
2020-11-11,2,5,7,5.228515088558197,0.7469307269368853
2020-11-12,3,2,5,2.191057827323675,0.43821156546473505
2020-11-13,1,3,4,2.8495548367500305,0.7123887091875076
2020-11-14,1,0,1,0.02400764264166355,0.02400764264166355
2020-11-15,2,2,4,2.1846533566713333,0.5461633391678333
2020-11-16,4,2,6,1.9532819986343384,0.3255469997723897
2020-11-17,1,3,4,2.1627181582152843,0.5406795395538211
2020-11-18,4,3,7,3.346953958272934,0.47813627975327627
2020-11-19,0,3,3,2.708851635456085,0.9029505451520284
2020-11-20,2,6,8,5.265290692448616,0.658161336556077
2020-11-21,0,2,2,1.8757687211036682,0.9378843605518341
2020-11-22,1,4,5,3.6001814641058445,0.7200362928211689
2020-11-23,2,1,3,1.280003622174263,0.42666787405808765
2020-11-24,1,4,5,3.3833461962640285,0.6766692392528058
2020-11-25,4,2,6,2.1670698965899646,0.36117831609832746
2020-11-26,2,0,2,0.22724609822034836,0.11362304911017418
2020-11-27,2,4,6,4.389826953411102,0.7316378255685171
2020-11-28,2,3,5,2.566680934280157,0.5133361868560314
2020-11-29,1,0,1,0.014610554091632366,0.014610554091632366
2020-11-30,7,3,10,3.1298990566283464,0.31298990566283463
2020-12-01,1,6,7,5.024387512356043,0.7177696446222919
2020-12-02,1,7,8,5.6793215945363045,0.7099151993170381
2020-12-03,0,0,0,0.0,0.5
2020-12-04,2,0,2,0.44964943267405033,0.22482471633702517
2020-12-05,3,0,3,0.11575467139482498,0.03858489046494166
2020-12-06,2,1,3,1.0227226614952087,0.34090755383173627
2020-12-07,1,1,2,0.8878838531672955,0.44394192658364773
2020-12-08,1,3,4,2.5342148393392563,0.6335537098348141
2020-12-09,0,4,4,3.1669382452964783,0.7917345613241196
2020-12-10,2,4,6,3.8216838389635086,0.6369473064939181
2020-12-11,1,2,3,1.753585159778595,0.584528386592865
2020-12-12,4,5,9,4.460932869464159,0.4956592077182399
2020-12-13,8,2,10,2.6150464229285717,0.2615046422928572
2020-12-14,5,4,9,3.6473977994173765,0.40526642215748626
2020-12-15,3,0,3,0.09928419254720211,0.03309473084906737
2020-12-16,7,12,19,11.084153551608324,0.5833765027162275
2020-12-17,12,6,18,7.122112979181111,0.3956729432878395
2020-12-18,5,2,7,2.118345983326435,0.3026208547609193
2020-12-19,5,3,8,3.115918615832925,0.3894898269791156
2020-12-20,4,4,8,3.8307248950004578,0.4788406118750572
2020-12-21,12,0,12,2.4607609920203686,0.2050634160016974
2020-12-22,10,1,11,3.4169569010846317,0.31063244555314834
2020-12-23,14,4,18,5.190973642282188,0.2883874245712327
2020-12-24,10,4,14,4.31777879036963,0.30841277074068785
2020-12-25,7,10,17,8.519327295944095,0.5011368997614173
2020-12-26,8,12,20,8.807804181240499,0.440390209062025
2020-12-27,4,12,16,9.143508896231651,0.5714693060144782
2020-12-28,2,2,4,1.5531785320490599,0.38829463301226497
2020-12-29,2,0,2,0.45397457480430603,0.22698728740215302
2020-12-30,3,0,3,0.36483219265937805,0.12161073088645935
2020-12-31,2,4,6,3.3429873660206795,0.5571645610034466
2021-01-01,1,3,4,2.850695874541998,0.7126739686354995
2021-01-02,2,3,5,3.4277139604091644,0.6855427920818329
2021-01-03,8,3,11,3.447416128590703,0.31340146623551846
2021-01-04,7,10,17,9.245422183070332,0.5438483637100195
2021-01-05,3,7,10,6.228011331055313,0.6228011331055313
2021-01-06,8,6,14,6.944067582720891,0.49600482733720647
2021-01-07,7,6,13,5.5190910110250115,0.42454546238653934
2021-01-08,8,7,15,7.7175661362707615,0.5145044090847174
2021-01-09,6,9,15,7.053283866494894,0.47021892443299296
2021-01-10,6,5,11,5.562028720974922,0.5056389746340838
2021-01-11,7,1,8,2.318477002903819,0.2898096253629774
2021-01-12,3,3,6,2.652799283154309,0.44213321385905147
2021-01-13,3,1,4,1.3185193836688995,0.3296298459172249
2021-01-14,5,7,12,6.133662890642881,0.5111385742202401
2021-01-15,4,5,9,3.8157823625952005,0.4239758180661334
2021-01-16,1,4,5,3.569961667060852,0.7139923334121704
2021-01-17,3,3,6,3.067175516858697,0.5111959194764495
2021-01-18,2,2,4,1.897508081048727,0.47437702026218176
2021-01-19,5,3,8,3.051146138459444,0.3813932673074305
2021-01-20,5,1,6,1.806957308202982,0.30115955136716366
2021-01-21,5,1,6,1.737436018884182,0.28957266981403035
2021-01-22,1,6,7,5.022712409496307,0.7175303442137582
2021-01-23,5,10,15,9.803800599649549,0.6535867066433032
2021-01-24,3,6,9,5.507970854640007,0.6119967616266675
2021-01-25,2,1,3,0.7918837834149599,0.26396126113831997
2021-01-26,5,6,11,5.4620847553014755,0.4965531595728614
2021-01-27,2,6,8,5.359918408095837,0.6699898010119796
2021-01-28,4,84,88,71.71645843377337,0.8149597549292428
2021-01-29,0,20,20,16.748785436153412,0.8374392718076706
2021-01-30,2,3,5,2.383343778550625,0.47666875571012496
2021-01-31,3,4,7,3.1781653901562095,0.4540236271651728
2021-02-01,6,1,7,1.6990718878805637,0.2427245554115091
2021-02-02,2,1,3,0.9305940195918083,0.31019800653060275
2021-02-03,2,5,7,4.228119024075568,0.6040170034393668
2021-02-04,1,7,8,5.9138907343149185,0.7392363417893648
2021-02-05,1,6,7,4.944386959075928,0.706340994153704
2021-02-06,2,2,4,1.6767588732764125,0.4191897183191031
2021-02-07,8,4,12,4.933832530863583,0.4111527109052986
2021-02-08,44,2,46,17.11817756295204,0.3721342948467835
2021-02-09,5,4,9,4.44462998630479,0.4938477762560878
2021-02-10,0,6,6,4.659605085849762,0.776600847641627
2021-02-11,0,1,1,0.8922545909881592,0.8922545909881592
2021-02-12,1,1,2,1.0319139771163464,0.5159569885581732
2021-02-13,1,1,2,0.9596075862646103,0.47980379313230515
2021-02-14,2,2,4,1.9773275835905224,0.4943318958976306
2021-02-15,0,3,3,2.8274689316749573,0.9424896438916525
2021-02-16,5,0,5,1.7499912828207016,0.3499982565641403
2021-02-17,5,3,8,3.466434456408024,0.433304307051003
2021-02-18,3,5,8,4.63239223882556,0.579049029853195
2021-02-19,1,2,3,1.6333960983902216,0.5444653661300739
2021-02-20,4,11,15,9.115145943127573,0.6076763962085049
2021-02-21,3,3,6,2.4536046534776688,0.4089341089129448
2021-02-22,2,3,5,2.3389949165284634,0.4677989833056927
2021-02-23,0,1,1,0.8059613704681396,0.8059613704681396
2021-02-24,2,3,5,3.017985425889492,0.6035970851778985
2021-02-25,1,1,2,0.8385421857237816,0.4192710928618908
2021-02-26,2,3,5,2.419612839818001,0.48392256796360017
2021-02-27,0,4,4,3.531530499458313,0.8828826248645782
2021-02-28,2,3,5,2.4180627055466175,0.4836125411093235
2021-03-01,3,0,3,0.3613766599446535,0.12045888664821784
2021-03-02,4,2,6,2.5823679585009813,0.43039465975016356
2021-03-03,8,2,10,2.3051192685961723,0.23051192685961724
2021-03-04,2,1,3,0.7790294606238604,0.25967648687462014
2021-03-05,5,1,6,1.524902648292482,0.2541504413820803
2021-03-06,2,1,3,1.7422119081020355,0.5807373027006785
2021-03-07,3,2,5,1.8266362650319934,0.3653272530063987
2021-03-08,6,0,6,1.1242709625512362,0.18737849375853935
2021-03-09,9,3,12,2.9073114469647408,0.2422759539137284
2021-03-10,5,2,7,3.2339241872541606,0.4619891696077372
2021-03-11,1,2,3,1.8455357104539871,0.615178570151329
2021-03-12,14,6,20,6.660394240170717,0.33301971200853586
2021-03-13,2,4,6,3.8494890555739403,0.6415815092623234
2021-03-14,2,3,5,2.2649746611714363,0.4529949322342873
2021-03-15,1,0,1,0.021071244031190872,0.021071244031190872
2021-03-16,1,3,4,2.2805313328281045,0.5701328332070261
2021-03-17,1,0,1,0.4404917061328888,0.4404917061328888
2021-03-18,3,1,4,0.9245712701231241,0.23114281753078103
2021-03-19,1,2,3,2.10531747341156,0.7017724911371866
2021-03-20,5,1,6,1.6741964016109705,0.2790327336018284
2021-03-21,1,1,2,1.0181297920644283,0.5090648960322142
2021-03-22,0,3,3,2.332527220249176,0.777509073416392
2021-03-23,2,2,4,1.752538539469242,0.4381346348673105
2021-03-24,0,2,2,1.5949038863182068,0.7974519431591034
2021-03-25,1,2,3,1.785244733095169,0.5950815776983897
2021-03-26,1,0,1,0.027687516063451767,0.027687516063451767
2021-03-27,2,4,6,4.234561085700989,0.7057601809501648
2021-03-28,1,3,4,2.9730532467365265,0.7432633116841316
2021-03-29,2,2,4,2.0078086256980896,0.5019521564245224
2021-03-30,4,2,6,1.9605468325316906,0.32675780542194843
2021-03-31,1,4,5,3.1739893704652786,0.6347978740930558
2021-04-01,3,3,6,3.089817451313138,0.5149695752188563
2021-04-02,1,2,3,1.136986205354333,0.37899540178477764
2021-04-03,2,0,2,0.036078023724257946,0.018039011862128973
2021-04-04,3,3,6,3.0696605648845434,0.5116100941474239
2021-04-05,6,1,7,1.7449894156306982,0.2492842022329569
2021-04-06,4,2,6,2.433284819126129,0.40554746985435486
2021-04-07,5,1,6,1.2689102441072464,0.21148504068454108
2021-04-08,1,1,2,1.1509285867214203,0.5754642933607101
2021-04-09,98,137,235,107.10749480780214,0.4557765736502219
2021-04-10,13,37,50,25.792804073542356,0.5158560814708472
2021-04-11,0,2,2,1.0448192358016968,0.5224096179008484
2021-04-12,2,4,6,3.7951927818357944,0.6325321303059658
2021-04-13,5,37,42,24.97478549182415,0.5946377498053369
2021-04-14,0,2,2,1.667930006980896,0.833965003490448
2021-04-15,2,2,4,1.5400170776993036,0.3850042694248259
2021-04-16,1,2,3,1.8078416585922241,0.6026138861974081
2021-04-17,0,1,1,0.9770814776420593,0.9770814776420593
2021-04-18,0,3,3,2.494117856025696,0.8313726186752319
2021-04-19,0,3,3,2.53935968875885,0.8464532295862833
2021-04-20,2,2,4,2.176050277426839,0.5440125693567097
2021-04-21,1,2,3,1.8385535776615143,0.6128511925538381
2021-04-22,0,1,1,0.8606284856796265,0.8606284856796265
2021-04-23,1,1,2,0.8338533760979772,0.4169266880489886
2021-04-24,2,1,3,0.6747112013399601,0.2249037337799867
2021-04-25,3,0,3,0.06584010273218155,0.021946700910727184
2021-04-26,1,2,3,1.9679952561855316,0.6559984187285105
2021-04-27,3,2,5,2.318527437048033,0.4637054874096066
2021-04-28,0,4,4,3.6652073860168457,0.9163018465042114
2021-04-29,4,2,6,2.498024088330567,0.4163373480550945
2021-04-30,9,1,10,2.102696096058935,0.2102696096058935
2021-05-01,2,7,9,6.081783276051283,0.6757536973390315
2021-05-02,5,2,7,2.6042477693408728,0.37203539562012466
2021-05-03,16,42,58,35.61736601870507,0.6140925175638805
2021-05-04,1,5,6,4.586771786212921,0.7644619643688202
2021-05-05,3,2,5,2.153599478304386,0.4307198956608772
2021-05-06,7,22,29,19.984877914190292,0.6891337211789756
2021-05-07,3,8,11,7.420148849487305,0.6745589863170277
2021-05-08,3,5,8,4.27459179610014,0.5343239745125175
2021-05-09,1,2,3,2.170278549194336,0.7234261830647787
2021-05-10,4,4,8,4.324929705820978,0.5406162132276222
2021-05-11,1,2,3,1.6458558291196823,0.5486186097065607
2021-05-12,3,4,7,4.119570933282375,0.5885101333260536
2021-05-13,2,3,5,2.5948281586170197,0.5189656317234039
