,negative_sum,positive_sum,total_sum,sentiment_score,average_score
2020-11-14,7,5,12,4.418219462968409,0.36818495524736744
2020-11-15,5,6,11,5.570906015112996,0.5064460013739087
2020-11-16,5,7,12,6.401394146960229,0.5334495122466857
2020-11-17,2,3,5,2.0851863510906696,0.4170372702181339
2020-11-18,7,8,15,7.852037696167827,0.5234691797445218
2020-11-19,6,5,11,4.831584704108536,0.439234973100776
2020-11-20,3,2,5,2.001330134924501,0.4002660269849002
2020-11-21,7,6,13,5.851789681240916,0.45013766778776276
2020-11-22,2,7,9,5.9100323766469955,0.6566702640718884
2020-11-23,3,1,4,1.0730407200753689,0.2682601800188422
2020-11-24,6,3,9,3.7360683125443757,0.4151187013938195
2020-11-25,2,4,6,3.3542847502976656,0.5590474583829442
2020-11-26,1,5,6,4.095806401222944,0.682634400203824
2020-11-27,2,5,7,3.9259161315858364,0.5608451616551194
2020-11-28,2,1,3,1.5708833634853363,0.5236277878284454
2020-11-29,1,4,5,3.4994074450805783,0.6998814890161157
2020-11-30,3,0,3,0.7661556340754032,0.25538521135846776
2020-12-01,1,2,3,1.8156831562519073,0.6052277187506357
2020-12-02,5,2,7,2.437130839563906,0.34816154850912945
2020-12-03,2,3,5,3.326336607336998,0.6652673214673996
2020-12-04,5,3,8,2.4635818311944604,0.30794772889930755
2020-12-05,7,4,11,3.622027655597776,0.32927524141797965
2020-12-06,4,2,6,2.094645308330655,0.3491075513884425
2020-12-07,9,5,14,4.831987092271447,0.3451419351622462
2020-12-08,5,2,7,1.8423779923468828,0.2631968560495547
2020-12-09,21,56,77,44.721032231114805,0.5807926263781144
2020-12-10,5,19,24,14.749294960871339,0.6145539567029724
2020-12-11,2,10,12,7.555478855967522,0.6296232379972935
2020-12-12,7,3,10,3.9210203625261784,0.39210203625261786
2020-12-13,4,5,9,5.222616642713547,0.580290738079283
2020-12-14,10,8,18,7.96653922367841,0.44258551242657834
2020-12-15,7,7,14,6.701520171016455,0.478680012215461
2020-12-16,12,11,23,11.213183362036943,0.48752971139291057
2020-12-17,14,22,36,20.43744157627225,0.5677067104520069
2020-12-18,40,13,53,18.61639354377985,0.3512527083732047
2020-12-19,10,5,15,6.544931374490261,0.43632875829935075
2020-12-20,6,4,10,3.736980691552162,0.3736980691552162
2020-12-21,5,3,8,2.9900954999029636,0.37376193748787045
2020-12-22,1,8,9,7.2027159743011,0.8003017749223444
2020-12-23,3,7,10,6.178039133548737,0.6178039133548736
2020-12-24,2,1,3,0.9193873759359121,0.306462458645304
