,negative_sum,positive_sum,total_sum,sentiment_score,average_score
2021-06-11,22,1,23,10.636075019836426,0.46243804434071417
2021-06-12,1,2,3,1.4004923179745674,0.4668307726581891
2021-06-13,0,0,0,0.0,0.5
2021-06-14,0,0,0,0.0,0.5
2021-06-15,0,4,4,3.3914012908935547,0.8478503227233887
2021-06-16,0,0,0,0.0,0.5
2021-06-17,1,0,1,0.00716056115925312,0.00716056115925312
2021-06-18,1,0,1,0.026885544881224632,0.026885544881224632
2021-06-19,2,0,2,0.0662295687943697,0.03311478439718485
2021-06-20,0,0,0,0.0,0.5
2021-06-21,1,0,1,0.0890614464879036,0.0890614464879036
2021-06-22,1,2,3,2.285334825515747,0.7617782751719157
2021-06-23,1,0,1,0.31896981596946716,0.31896981596946716
2021-06-24,1,4,5,3.604742876254022,0.7209485752508045
2021-06-25,0,11,11,9.179118752479553,0.8344653411345049
2021-06-26,0,1,1,0.8629822134971619,0.8629822134971619
2021-06-27,0,1,1,0.5747169256210327,0.5747169256210327
2021-06-28,0,0,0,0.0,0.5
2021-06-29,1,0,1,0.03156560659408569,0.03156560659408569
2021-06-30,2,1,3,0.9328545667231083,0.3109515222410361
2021-07-01,0,0,0,0.0,0.5
2021-07-02,0,0,0,0.0,0.5
2021-07-03,0,4,4,3.000314235687256,0.750078558921814
2021-07-04,1,1,2,0.749936617910862,0.374968308955431
2021-07-05,1,2,3,1.475908737629652,0.491969579209884
2021-07-06,0,0,0,0.0,0.5
2021-07-07,2,0,2,0.058947594836354256,0.029473797418177128
2021-07-08,0,1,1,0.590230405330658,0.590230405330658
2021-07-09,2,0,2,0.10318328440189362,0.05159164220094681
2021-07-10,2,0,2,0.18384436704218388,0.09192218352109194
2021-07-11,0,2,2,1.6018624305725098,0.8009312152862549
2021-07-12,0,0,0,0.0,0.5
2021-07-13,2,0,2,0.3953402955085039,0.19767014775425196
2021-07-14,0,1,1,0.9086636304855347,0.9086636304855347
2021-07-15,2,0,2,0.06271170638501644,0.03135585319250822
2021-07-16,1,0,1,0.0048514422960579395,0.0048514422960579395
2021-07-17,0,0,0,0.0,0.5
2021-07-18,0,0,0,0.0,0.5
2021-07-19,0,1,1,0.5728533864021301,0.5728533864021301
2021-07-20,0,0,0,0.0,0.5
2021-07-21,0,0,0,0.0,0.5
2021-07-22,0,0,0,0.0,0.5
2021-07-23,2,0,2,0.11584517545998096,0.05792258772999048
2021-07-24,1,0,1,0.10557112097740173,0.10557112097740173
2021-07-25,1,3,4,2.409947868436575,0.6024869671091437
2021-07-26,1,0,1,0.006435653660446405,0.006435653660446405
2021-07-27,3,2,5,1.808453693985939,0.3616907387971878
2021-07-28,4,1,5,1.491371687501669,0.2982743375003338
2021-07-29,5,2,7,2.107378102838993,0.30105401469128473
2021-07-30,6,4,10,4.1809610007330775,0.4180961000733078
2021-07-31,7,17,24,14.179705368354917,0.5908210570147882
2021-08-01,39,15,54,19.504810714162886,0.36120019841042383
2021-08-02,7,4,11,4.363303645979613,0.39666396781632846
2021-08-03,4,2,6,1.79449000954628,0.2990816682577133
2021-08-04,12,5,17,4.936692886054516,0.2903936991796774
2021-08-05,24,61,85,51.30825190991163,0.6036264930577839
2021-08-06,15,16,31,14.445296127349138,0.46597729443061736
2021-08-07,10,11,21,8.84401140641421,0.4211434003054386
2021-08-08,2,16,18,13.619626104831696,0.756645894712872
2021-08-09,6,8,14,7.202632401604205,0.514473742971729
2021-08-10,11,6,17,7.285349934827536,0.42854999616632566
2021-08-11,13,19,32,16.963922884315252,0.5301225901348516
2021-08-12,7,36,43,29.68691746890545,0.6903934295094291
2021-08-13,11,3,14,3.641577608883381,0.2601126863488129
2021-08-14,5,2,7,1.7856896133162081,0.25509851618802976
2021-08-15,9,0,9,1.3148675030097365,0.14609638922330406
2021-08-16,7,3,10,2.775626833550632,0.2775626833550632
2021-08-17,3,2,5,1.8941603526473045,0.3788320705294609
2021-08-18,3,4,7,3.823445774614811,0.5462065392306873
2021-08-19,7,6,13,5.805698521435261,0.4465921939565585
2021-08-20,16,13,29,12.878825658466667,0.4440974364988506
2021-08-21,9,4,13,3.7718866169452667,0.29014512438040513
2021-08-22,2,1,3,0.8026450760662556,0.2675483586887519
2021-08-23,3,2,5,2.037427027709782,0.40748540554195645
2021-08-24,3,2,5,1.5895211538299918,0.3179042307659984
2021-08-25,2,3,5,2.7891001105308533,0.5578200221061707
2021-08-26,5,2,7,2.5352816842496395,0.3621830977499485
2021-08-27,2,3,5,2.9664906729012728,0.5932981345802546
2021-08-28,2,4,6,3.5464102630503476,0.5910683771750579
2021-08-29,1,1,2,0.9480933747254312,0.4740466873627156
2021-08-30,0,1,1,0.9052342772483826,0.9052342772483826
2021-08-31,1,2,3,1.9061331450939178,0.6353777150313059
2021-09-01,3,5,8,4.402666197391227,0.5503332746739034
2021-09-02,6,3,9,3.2878103079274297,0.3653122564363811
2021-09-03,3,2,5,1.6613948419690132,0.33227896839380267
2021-09-04,3,1,4,1.2953123857732862,0.32382809644332156
2021-09-05,1,0,1,0.31238386034965515,0.31238386034965515
2021-09-06,1,0,1,0.08056905120611191,0.08056905120611191
2021-09-07,1,0,1,0.2372002899646759,0.2372002899646759
2021-09-08,1,0,1,0.4931914508342743,0.4931914508342743
2021-09-09,2,0,2,0.054348303470760584,0.027174151735380292
2021-09-10,3,1,4,1.4138945937156677,0.35347364842891693
2021-09-11,1,2,3,1.9804142862558365,0.6601380954186121
2021-09-12,0,1,1,0.9367280006408691,0.9367280006408691
2021-09-13,1,3,4,2.8570611756294966,0.7142652939073741
2021-09-14,2,3,5,2.7190416902303696,0.5438083380460739
2021-09-15,0,6,6,5.066830337047577,0.8444717228412628
2021-09-16,0,2,2,1.8796786665916443,0.9398393332958221
2021-09-17,1,0,1,0.005687284749001265,0.005687284749001265
2021-09-18,1,2,3,1.7916652467101812,0.5972217489033937
2021-09-19,2,1,3,1.3794701807200909,0.4598233935733636
2021-09-20,0,1,1,0.5342925786972046,0.5342925786972046
2021-09-21,0,0,0,0.0,0.5
2021-09-22,0,0,0,0.0,0.5
2021-09-23,3,0,3,0.08102959580719471,0.027009865269064903
2021-09-24,2,0,2,0.2023792862892151,0.10118964314460754
2021-09-25,2,0,2,0.5567400455474854,0.2783700227737427
2021-09-26,10,2,12,2.7271361500024796,0.22726134583353996
2021-09-27,9,17,26,14.62399553693831,0.5624613668053196
2021-09-28,2,1,3,0.9118206901475787,0.3039402300491929
2021-09-29,7,4,11,4.115670352242887,0.3741518502038988
2021-09-30,2,3,5,2.9559323862195015,0.5911864772439003
2021-10-01,3,4,7,3.570061156526208,0.5100087366466012
2021-10-02,4,0,4,0.5252170921303332,0.1313042730325833
2021-10-03,2,0,2,0.1376126930117607,0.06880634650588036
2021-10-04,0,3,3,1.990662157535553,0.663554052511851
2021-10-05,0,2,2,1.733213186264038,0.866606593132019
2021-10-06,1,1,2,0.5666549848392606,0.2833274924196303
2021-10-07,2,2,4,1.9154037861153483,0.4788509465288371
2021-10-08,1,0,1,0.005957763642072678,0.005957763642072678
2021-10-09,1,2,3,1.7916568908840418,0.597218963628014
2021-10-10,0,1,1,0.9483197331428528,0.9483197331428528
2021-10-11,1,2,3,1.6852152571082115,0.5617384190360705
2021-10-12,1,1,2,0.9950603526085615,0.49753017630428076
2021-10-13,1,0,1,0.04541672766208649,0.04541672766208649
2021-10-14,1,0,1,0.34671515226364136,0.34671515226364136
2021-10-15,1,0,1,0.3972046673297882,0.3972046673297882
2021-10-16,1,0,1,0.02273580990731716,0.02273580990731716
2021-10-17,4,0,4,0.4031244311481714,0.10078110778704286
2021-10-18,10,14,24,12.231908619403839,0.5096628591418266
2021-10-19,40,23,63,23.3804067238234,0.37111756704481585
2021-10-20,27,54,81,43.749280735850334,0.5401145769858066
2021-10-21,23,23,46,18.645449012052268,0.40533584808809275
2021-10-22,2,2,4,1.5439931340515614,0.38599828351289034
2021-10-23,15,2,17,2.334108372218907,0.1373004924834651
2021-10-24,8,15,23,12.425940648652613,0.5402582890718527
2021-10-25,11,8,19,9.106892500072718,0.47931013158277463
2021-10-26,11,8,19,8.52436899766326,0.4486509998770137
2021-10-27,6,15,21,13.175685226917267,0.6274135822341556
2021-10-28,1,10,11,8.294778488576412,0.7540707716887648
2021-10-29,3,8,11,6.747661180794239,0.6134237437085672
2021-10-30,2,5,7,3.7888047136366367,0.5412578162338052
2021-10-31,2,1,3,1.150348206050694,0.383449402016898
2021-11-01,2,0,2,0.09669288247823715,0.048346441239118576
2021-11-02,2,10,12,7.940248668193817,0.6616873890161514
2021-11-03,0,6,6,5.301671922206879,0.8836119870344797
2021-11-04,3,23,26,15.270803447812796,0.587338594146646
2021-11-05,4,2,6,2.572050206363201,0.42867503439386684
2021-11-06,2,2,4,2.1074347272515297,0.5268586818128824
2021-11-07,0,1,1,0.7584903836250305,0.7584903836250305
2021-11-08,5,2,7,1.9423036999069154,0.27747195712955935
2021-11-09,2,5,7,4.23016841430217,0.6043097734717386
2021-11-10,0,3,3,2.3263702988624573,0.7754567662874857
2021-11-11,2,3,5,2.7922174260020256,0.5584434852004051
2021-11-12,6,0,6,0.6803964292630553,0.11339940487717588
2021-11-13,2,2,4,2.251271054148674,0.5628177635371685
2021-11-14,1,2,3,2.2970166206359863,0.7656722068786621
2021-11-15,1,1,2,1.153993546962738,0.576996773481369
2021-11-16,2,8,10,7.137159248813987,0.7137159248813987
2021-11-17,0,0,0,0.0,0.5
2021-11-18,1,1,2,0.9032861664891243,0.45164308324456215
2021-11-19,2,2,4,1.6155077731236815,0.4038769432809204
2021-11-20,1,1,2,0.991422213613987,0.4957111068069935
2021-11-21,2,1,3,1.083725530654192,0.3612418435513973
2021-11-22,2,2,4,1.231831420212984,0.307957855053246
2021-11-23,1,6,7,5.401019167155027,0.7715741667364325
2021-11-24,17,38,55,29.7697515017353,0.54126820912246
2021-11-25,4,10,14,8.990009188652039,0.6421435134751456
2021-11-26,0,2,2,1.5793228149414062,0.7896614074707031
2021-11-27,1,0,1,0.15561766922473907,0.15561766922473907
2021-11-28,1,1,2,1.0018393713980913,0.5009196856990457
2021-11-29,2,0,2,0.4269529730081558,0.2134764865040779
2021-11-30,1,3,4,2.8652782142162323,0.7163195535540581
2021-12-01,2,1,3,0.8558408534154296,0.28528028447180986
2021-12-02,0,0,0,0.0,0.5
2021-12-03,2,2,4,1.5400125533342361,0.38500313833355904
2021-12-04,0,2,2,1.5217419862747192,0.7608709931373596
2021-12-05,0,4,4,3.41110098361969,0.8527752459049225
2021-12-06,2,0,2,0.40594083443284035,0.20297041721642017
2021-12-07,2,1,3,0.9220764376223087,0.3073588125407696
2021-12-08,1,3,4,3.0193288922309875,0.7548322230577469
2021-12-09,0,0,0,0.0,0.5
2021-12-10,1,1,2,0.6848580623045564,0.3424290311522782
2021-12-11,2,0,2,0.4723985493183136,0.2361992746591568
2021-12-12,2,2,4,1.4331087619066238,0.35827719047665596
2021-12-13,4,1,5,1.4986908342689276,0.2997381668537855
2021-12-14,0,0,0,0.0,0.5
2021-12-15,4,5,9,3.8911296725273132,0.43234774139192367
2021-12-16,2,6,8,5.05883720330894,0.6323546504136175
2021-12-17,126,87,213,79.1392862861976,0.37154594500562255
2021-12-18,11,4,15,5.0686264941468835,0.33790843294312556
2021-12-19,8,15,23,12.02807416394353,0.5229597462584143
2021-12-20,710,203,913,222.84856680058874,0.2440838628703053
2021-12-21,653,138,791,159.24997826502658,0.2013274061504761
2021-12-22,378,185,563,176.9982599695213,0.3143841207273913
2021-12-23,165,115,280,114.52473929617554,0.4090169260577698
2021-12-24,57,55,112,49.977718967944384,0.44622963364236057
2021-12-25,43,24,67,25.836363185662776,0.38561736098004146
2021-12-26,44,17,61,20.97645893972367,0.34387637606104376
2021-12-27,33,108,141,88.08652846049517,0.6247271522020934
2021-12-28,38,21,59,18.44598311604932,0.3126437816279546
2021-12-29,22,11,33,11.738682731520385,0.35571765853092074
2021-12-30,19,9,28,7.992150108329952,0.2854339324403554
2021-12-31,16,2,18,2.9554615621455014,0.1641923090080834
